Phenotype	Strain	Coefficient	p.value	q.value
green	X72	-0.515210256775886	0.627740610870146	0.920257167902414
green	X8	-0.296070915855538	0.670536096593823	0.920257167902414
green	X95	0.0900569356953182	0.972796226084194	0.972796226084194
green	CL11	-0.552451007477682	0.495440173358506	0.920257167902414
green	CL18	-1.83517802403748	0.138182016956621	0.920257167902414
green	CL21	0.604931787837277	0.626754475732914	0.920257167902414
green	CL41	0.669500265203697	0.613643306770979	0.920257167902414
green	CL52	0.269257049143806	0.885530482321191	0.920257167902414
green	CL58	-0.0204800407058843	0.882885496244678	0.920257167902414
green	CL73	2.13510730939578	0.046002457404386	0.920257167902414
green	X363	1.05059758639776	0.412208911416155	0.920257167902414
green	X79	0.299603608406713	0.879216762766626	0.920257167902414
green	X9	-0.571314403054447	0.548518740968593	0.920257167902414
green	CL72	-0.371208918011282	0.719361408324511	0.920257167902414
green	X451	-2.54985019972138	0.172502377321103	0.920257167902414
red	X10	-1.13764351934105	0.22693232681067	0.894800056180983
red	X105	0.178832642945469	0.93698132097783	0.96603950447778
red	X106	1.61023066017708	0.12755945967129	0.894800056180983
red	X107	0.811022880328747	0.472162726805436	0.930160360590971
red	X11	0.570143834585165	0.639801533621803	0.930160360590971
red	X123	-0.144082300554578	0.810714978850666	0.96603950447778
red	X125	-1.63423280462633	0.0712661840708696	0.894800056180983
red	X135	0.514135029548272	0.677380726887987	0.930160360590971
red	X140	2.00552279830502	0.303894358702975	0.894800056180983
red	X161	0.82932256879509	0.453065364226045	0.930160360590971
red	X162	-0.836072825016971	0.336285267106939	0.922240308009104
red	X2	0.756279593861958	0.489041830697429	0.930160360590971
red	X20	-1.23773250609731	0.168230985553147	0.894800056180983
red	X217	-1.13959492030716	0.212467736098735	0.894800056180983
red	X22	1.27196291666548	0.262659432897255	0.894800056180983
red	X224	0.736869273156466	0.51777483809224	0.930160360590971
red	X23	-1.08504029989345	0.214002848470446	0.894800056180983
red	X231	-1.25071074531086	0.163035323584868	0.894800056180983
red	X26	0.217592558749173	0.903317629789293	0.96603950447778
red	X27	-0.800100716779049	0.35785914825762	0.922240308009104
red	X299	-0.945257920028908	0.291989516980567	0.894800056180983
red	X3	0.00122047938740197	0.920849365093921	0.96603950447778
red	X303	0.659886127863809	0.639600992393329	0.930160360590971
red	X31	0.106808498827914	0.994123549673081	0.994123549673081
red	X33	1.77976791217127	0.0966239859861665	0.894800056180983
red	X35	0.308237807400513	0.835008524538793	0.96603950447778
red	X351	0.460456652827758	0.719558014796789	0.930160360590971
red	X36	-0.258307837669419	0.718073596044208	0.930160360590971
red	X362	-0.538770727325223	0.523153192648484	0.930160360590971
red	X376	0.177221061557287	0.935351615360475	0.96603950447778
red	X384	-0.712369795687179	0.39532999303072	0.930160360590971
red	X40	0.258123014838965	0.873173827317115	0.96603950447778
red	X41	0.568699227363269	0.627218232729002	0.930160360590971
red	X45	1.50728451525741	0.159635030145094	0.894800056180983
red	X49	-0.877827693306411	0.302946656572727	0.894800056180983
red	X50	-2.27973628267696	0.0165073841248011	0.874891358614457
red	X51	1.20663352026151	0.273947388544706	0.894800056180983
red	X57	-0.789552818888141	0.641566754756147	0.930160360590971
red	X72	-0.450315126645542	0.677448569705149	0.930160360590971
red	X8	0.0347649595442576	0.947812344015935	0.96603950447778
red	X95	0.350526819659726	0.791671407031908	0.96603950447778
red	CL11	-0.591037499930393	0.487425324531198	0.930160360590971
red	CL18	-1.66471491765254	0.183896203784495	0.894800056180983
red	CL21	0.457899095056837	0.719167552863989	0.930160360590971
red	CL41	1.08540922862069	0.365415971097947	0.922240308009104
red	CL52	0.514084253234079	0.685918889025756	0.930160360590971
red	CL58	-0.297607674891245	0.683522671903477	0.930160360590971
red	CL73	1.54039972335348	0.154961487145142	0.894800056180983
red	X363	0.845022178137398	0.511624257077688	0.930160360590971
red	X79	0.246024647148367	0.900380116280362	0.96603950447778
red	X9	-0.481933999533503	0.616383409054593	0.930160360590971
red	CL72	-0.298053061879812	0.773142122860073	0.96603950447778
red	X451	-2.15968848558784	0.250428759189633	0.894800056180983
lightness	X10	-1.02570996424912	0.261129558279775	0.926706011703861
lightness	X105	0.316594060349255	0.841668954397801	0.952649346208572
